bmi,predicted_Y_conc,ci_lo,ci_hi,ci_lo_raw,ci_hi_raw
26.254734848484848,0.07572899636542395,0.05198296495726873,0.10578892815500787,0.05198296495726873,0.10578892815500787
26.51909722222222,0.07722137466164254,0.056015885891643365,0.10416175984056414,0.056015885891643365,0.10416175984056414
26.783459595959595,0.07860748170720146,0.05983241102839319,0.10246586699465075,0.05983241102839319,0.10246586699465075
27.04782196969697,0.07987606835529391,0.06337636382779964,0.10118210703258414,0.06337636382779964,0.10118210703258414
27.312184343434346,0.08101592575236752,0.06663272276377205,0.09986680192074827,0.06663272276377205,0.09986680192074827
27.576546717171716,0.08202072052865318,0.06957281186359626,0.09911870668640092,0.06957281186359626,0.09911870668640092
27.840909090909093,0.08289358822916772,0.07157723991111792,0.09748684811917716,0.07157723991111792,0.09748684811917716
28.105271464646464,0.08363875231679682,0.07327417033734376,0.09650582599725527,0.07327417033734376,0.09650582599725527
28.36963383838384,0.08426043625442631,0.07484212873464124,0.09576614561151518,0.07484212873464124,0.09576614561151518
28.63399621212121,0.0847628635049419,0.0767022612587723,0.0946879779928228,0.0767022612587723,0.0946879779928228
28.89835858585859,0.0851502575312294,0.07746646045283737,0.09420231637495755,0.07746646045283737,0.09420231637495755
29.16272095959596,0.08542684179617455,0.078535516690222,0.09366481975144768,0.078535516690222,0.09366481975144768
29.427083333333336,0.0855968397626631,0.0788194700476774,0.09277950460466505,0.0788194700476774,0.09277950460466505
29.691445707070706,0.08566447489358081,0.07945602680949142,0.09180238376303682,0.07945602680949142,0.09180238376303682
29.955808080808083,0.08563397065181348,0.07965069756612995,0.09122611647223884,0.07965069756612995,0.09122611647223884
30.220170454545453,0.08550955050024683,0.0796007449306573,0.09068011060757135,0.0796007449306573,0.09068011060757135
30.48453282828283,0.08529543790176665,0.07965354111639635,0.08991671721019472,0.07965354111639635,0.08991671721019472
30.7488952020202,0.0849958563192587,0.07988082205608674,0.08941700946896419,0.07988082205608674,0.08941700946896419
31.013257575757578,0.0846150292156087,0.08004582429141047,0.08871024237721509,0.08004582429141047,0.08871024237721509
31.277619949494948,0.08415718005370249,0.07964931609085223,0.08828328809663062,0.07964931609085223,0.08828328809663062
31.541982323232325,0.08362653229642575,0.07894411879690723,0.0878879479109759,0.07894411879690723,0.0878879479109759
31.806344696969695,0.0830273094066643,0.07819202727300652,0.08726840275582866,0.07819202727300652,0.08726840275582866
32.07070707070707,0.08236373484730387,0.07734629558180468,0.08646324707954808,0.07734629558180468,0.08646324707954808
32.33506944444444,0.08164003208123025,0.07643667965069044,0.08578417973520482,0.07643667965069044,0.08578417973520482
32.59943181818182,0.08086042457132916,0.07585239240593142,0.08511465921106895,0.07585239240593142,0.08511465921106895
32.86379419191919,0.08002913578048643,0.07497312343230912,0.08432547309022946,0.07497312343230912,0.08432547309022946
33.12815656565657,0.07915038917158773,0.07407629575725387,0.08363861891516776,0.07407629575725387,0.08363861891516776
33.39251893939394,0.0782284082075189,0.07317002504160547,0.08288685124820343,0.07317002504160547,0.08288685124820343
33.656881313131315,0.07726741635116567,0.07213467365261624,0.08202734418530626,0.07213467365261624,0.08202734418530626
33.92124368686869,0.07627166635792022,0.07077370034332706,0.08106931797454617,0.07077370034332706,0.08106931797454617
34.18560606060606,0.07524608471082274,0.06959220678668532,0.08000586191158682,0.06959220678668532,0.08000586191158682
34.44996843434343,0.07419627162056128,0.06807662207403821,0.07879596885168856,0.06807662207403821,0.07879596885168856
34.71433080808081,0.07312785659033032,0.06666642353321728,0.07752440978430347,0.06666642353321728,0.07752440978430347
34.97869318181819,0.07204646912332441,0.06578051384927679,0.07639985030399714,0.06578051384927679,0.07639985030399714
35.24305555555556,0.07095773872273808,0.06487913667676133,0.07526459313795267,0.06487913667676133,0.07526459313795267
35.50741792929293,0.06986729489176584,0.06400400440611032,0.07409057058803362,0.06400400440611032,0.07409057058803362
35.771780303030305,0.06878076713360215,0.06320597630493231,0.07310207719680367,0.06320597630493231,0.07310207719680367
36.03614267676768,0.06770378495144158,0.06208491216289769,0.07225319868012353,0.06208491216289769,0.07225319868012353
36.30050505050505,0.06664197784847865,0.06110423718460684,0.0713968250886331,0.06110423718460684,0.0713968250886331
36.56486742424242,0.06560097532790785,0.05974746350606865,0.07053463384285331,0.05974746350606865,0.07053463384285331
36.8292297979798,0.06458640689292366,0.05850829300781263,0.069895388008238,0.05850829300781263,0.069895388008238
37.09359217171718,0.06360390204672066,0.05738335073933159,0.06906594798728066,0.05738335073933159,0.06906594798728066
37.35795454545455,0.06265909029249335,0.056799219579621356,0.06810655293637788,0.056799219579621356,0.06810655293637788
37.62231691919192,0.06175760113343622,0.05560743413425582,0.06745187505636892,0.05560743413425582,0.06745187505636892
37.886679292929294,0.06090506407274379,0.05452080741354655,0.06681420715975148,0.05452080741354655,0.06681420715975148
38.15104166666667,0.06010710861361057,0.05348856533031847,0.06612637486104622,0.05348856533031847,0.06612637486104622
38.41540404040404,0.0593693642592311,0.05224929966106479,0.06541850718389779,0.05224929966106479,0.06541850718389779
38.67976641414141,0.05869746051279988,0.051206507733105824,0.06523197639690863,0.051206507733105824,0.06523197639690863
38.94412878787879,0.05809702687751142,0.04968549792346553,0.06563399760008967,0.04968549792346553,0.06563399760008967
39.208491161616166,0.05757369285656023,0.04905708025850163,0.06558323186758669,0.04905708025850163,0.06558323186758669
39.472853535353536,0.057133087953140836,0.04805661131186361,0.06559247922890343,0.04805661131186361,0.06559247922890343
39.73721590909091,0.05678084167044775,0.04702119190713809,0.06638894924280868,0.04702119190713809,0.06638894924280868
40.001578282828284,0.05652258351167548,0.04608169978207206,0.06736702860471314,0.04608169978207206,0.06736702860471314
40.26594065656566,0.056363942980018546,0.04496300318215126,0.06851253041039866,0.04496300318215126,0.06851253041039866
40.53030303030303,0.05630968805949446,0.04379449867976399,0.06970533508377176,0.04379449867976399,0.06970533508377176
40.7946654040404,0.056357088326469046,0.043531455327131256,0.07173536388830067,0.043531455327131256,0.07173536388830067
41.05902777777778,0.056499552475070436,0.042639159221198944,0.07401315331767631,0.042639159221198944,0.07401315331767631
41.323390151515156,0.05673045729130912,0.04146148150228765,0.07564595951395629,0.04146148150228765,0.07564595951395629
41.587752525252526,0.057043179561195576,0.04006796807375906,0.07701795804015918,0.04006796807375906,0.07701795804015918
41.852114898989896,0.05743109607074026,0.038698231095612,0.0791243161317746,0.038698231095612,0.0791243161317746
42.11647727272727,0.05788758360595368,0.03745756281959641,0.08132098862551368,0.03745756281959641,0.08132098862551368
42.38083964646465,0.058406018952846306,0.03655880348468808,0.08422719297966767,0.03655880348468808,0.08422719297966767
42.64520202020202,0.0589797788974286,0.035730792669380014,0.08755837059351357,0.035730792669380014,0.08755837059351357
42.90956439393939,0.05960224022571103,0.034966315364328,0.09049541915227567,0.034966315364328,0.09049541915227567
43.17392676767677,0.0602667797237041,0.03442639591901943,0.09377535852363013,0.03442639591901943,0.09377535852363013
43.438289141414145,0.060966774177418304,0.03405095466421751,0.09706387193304361,0.03405095466421751,0.09706387193304361
43.702651515151516,0.061695600372864055,0.0337377748557745,0.10033408691910647,0.0337377748557745,0.10033408691910647
43.967013888888886,0.062446635096051875,0.03348843736540415,0.1035584988464554,0.03348843736540415,0.1035584988464554
44.23137626262626,0.06321325513299225,0.03296648383148685,0.10669355383607645,0.03296648383148685,0.10669355383607645
44.49573863636364,0.06398883726969565,0.032249001799792634,0.1097302694135203,0.032249001799792634,0.1097302694135203
44.76010101010101,0.0647667582921725,0.03162373473849485,0.11297029168934598,0.03162373473849485,0.11297029168934598
45.02446338383838,0.06554039498643334,0.03132921363542119,0.11540193464885785,0.03132921363542119,0.11540193464885785
45.28882575757576,0.06630312413848864,0.03066062603574313,0.11769931186979683,0.03066062603574313,0.11769931186979683
45.553188131313135,0.06704832253434886,0.030351594924422402,0.11973457995154739,0.030351594924422402,0.11973457995154739
45.817550505050505,0.06776936696002447,0.030364823780272963,0.12157570129207305,0.030364823780272963,0.12157570129207305
46.08191287878788,0.06845963420152598,0.030465455409635047,0.12320191680938747,0.030465455409635047,0.12320191680938747
46.34627525252526,0.06911250104486384,0.030175043627001207,0.12459246742150407,0.030175043627001207,0.12459246742150407
46.61063762626263,0.06972134427604852,0.030385058798307094,0.12572659404643638,0.030385058798307094,0.12572659404643638
46.875,0.0702795406810905,0.03074802592329414,0.1265835376021979,0.03074802592329414,0.1265835376021979
